date	lat	lng	kind
2013/10/31	30.24784200	-87.68337400	Jellyfish
2013/10/31	30.24817210	-87.68338800	Man o war
2013/10/31	30.24822070	-87.68341200	Other
2013/10/31	38.69692800	-9.41937000	Jellyfish
2013/10/31	38.69701200	-9.41936000	Jellyfish
2013/10/31	38.69681100	-9.41936000	Jellyfish
2013/11/01	30.24836760	-87.68442700	Man o war
2013/11/02	25.90016800	-80.13120000	Jellyfish
2013/11/03	29.85285300	-81.26484000	Jellyfish
2013/11/03	38.30870000	-123.05250000	Other
2013/11/06	29.02435300	-80.88959000	Jellyfish
2013/11/08	68.35000000	14.42000000	Jellyfish
2013/11/09	32.79450000	-79.93933300	Box Jelly
2013/11/10	18.49163600	-67.15507000	Jellyfish
2013/11/10	6.28949100	99.70369000	Jellyfish
2013/11/10	32.76233330	-79.86433300	Jellyfish
2013/11/10	34.17669600	-119.23835000	Other
2013/11/11	26.85731000	-82.31163000	Jellyfish
2013/11/11	32.75948700	-79.85999000	Jellyfish
2013/11/12	29.83349600	-81.26381000	Plastic
2013/11/12	36.60944400	-121.89361100	Jellyfish
2013/11/14	48.83538500	-125.13763000	Jellyfish
2013/11/15	8.26899800	98.27768000	Jellyfish
2013/11/15	8.25694000	98.27996000	Other
2013/11/20	26.02140000	-80.17500000	Jellyfish
2013/11/21	25.89972130	-80.12005300	Jellyfish
2013/11/21	27.70000000	-80.70000000	Box Jelly
2013/11/22	36.00000000	-122.00000000	Jellyfish
2013/11/22	36.61282690	-121.89349000	Jellyfish
2013/11/22	-37.55024600	175.98767000	Jellyfish
2013/11/22	-37.53826900	175.98767000	Jellyfish
2013/11/25	36.62040830	-121.90342000	Jellyfish
2013/11/26	36.00000000	-122.00000000	Jellyfish
2013/11/28	36.60905100	-121.89245000	Jellyfish
2013/11/28	20.63095200	-156.49542000	Jellyfish
2013/11/28	38.31331800	-123.04387000	Other
2013/11/29	49.63082200	-123.99719000	Jellyfish
2013/11/30	25.90111100	-80.13241200	Jellyfish
2013/12/02	26.91000000	-80.06000000	Jellyfish
2013/12/03	30.17527000	-85.80692100	Jellyfish
2013/12/04	27.91028700	-82.84738000	Jellyfish
2013/12/05	3.15864771	101.29183100	Jellyfish
2013/12/05	26.39653600	-79.81250000	Jellyfish
2013/12/07	53.51728200	-3.17188000	Jellyfish
2013/12/08	36.62052200	-121.89710000	Squid
2013/12/08	43.16432100	5.59545000	Jellyfish
2013/12/14	36.60954400	-121.89392000	Jellyfish
2013/12/14	36.60964800	-121.89366000	Other
2013/12/15	-8.62043330	115.08680800	Plastic
2013/12/16	-8.66738660	115.13922700	Clean sea
2013/12/16	-42.13411900	148.31977000	Jellyfish
2013/12/19	37.83325600	-122.47469000	Jellyfish
2013/12/21	26.91960830	-80.06479700	Man o war
2013/12/22	25.77048000	-80.12977000	Man o war
2013/12/24	37.59855480	-122.50332000	Squid
2013/12/27	-34.87012700	-55.27606000	Jellyfish
2013/12/28	25.84823660	-80.11850800	Man o war
2013/12/28	25.85003660	-80.11869700	Man o war
2013/12/29	25.08651510	-80.44728000	Man o war
2013/12/29	36.00000000	-122.00000000	Man o war
2013/12/30	29.74618120	-81.24343200	Jellyfish
2014/01/01	20.43189500	-105.56445000	Jellyfish
2014/01/01	40.18744300	-73.94992000	Jellyfish
2014/01/01	40.18403400	-73.95756000	Jellyfish
2014/01/03	34.47027800	-120.19110000	Other
2014/01/05	22.28756300	-97.80399000	Jellyfish
2014/01/07	55.34041200	-4.82156000	Jellyfish
2014/01/08	8.63138900	98.26778000	Box Jelly
2014/01/08	50.42490300	-5.05999000	Jellyfish
2014/01/09	-8.47153100	119.56855000	Other
2014/01/09	-43.45335500	147.15919300	Other
2014/01/10	-29.90630100	-71.27681000	Jellyfish
2014/01/12	36.69695800	-75.92388700	Jellyfish
2014/01/15	36.73448200	-122.01966000	Jellyfish
2014/01/18	26.43965900	127.79993000	Man o war
2014/01/18	37.85363700	-75.37883000	Jellyfish
2014/01/22	-0.56610200	130.66924000	Jellyfish
2014/01/22	20.49920500	-86.96181000	Man o war
2014/01/25	21.56757610	-157.85939000	Man o war
2014/01/27	49.31613000	-122.94144000	Jellyfish
2014/01/31	35.86507400	14.57091000	Jellyfish
2014/02/01	20.49935100	-86.96195000	Jellyfish
2014/02/01	38.17400600	-122.92335000	Jellyfish
2014/02/02	32.00000000	-80.84567000	Jellyfish
2014/02/02	32.00000000	-80.84567000	Jellyfish
2014/02/03	20.49922300	-86.96188000	Jellyfish
2014/02/05	-21.03254100	55.21394000	Jellyfish
2014/02/09	30.38625500	-81.56070000	Jellyfish
2014/02/11	-36.58278000	174.69581000	Jellyfish
2014/02/13	25.74444800	-80.17591000	Man o war
2014/02/14	7.41557000	99.20375000	Jellyfish
2014/02/14	-35.04850000	138.50302000	Jellyfish
2014/02/15	-33.89152900	151.28007000	Box Jelly
2014/02/18	7.48015295	99.08984230	Jellyfish
2014/02/19	36.62270900	-121.89323000	Jellyfish
2014/02/19	32.82590100	34.95717000	Jellyfish
2014/02/19	13.17415800	-87.68729000	Jellyfish
2014/02/23	21.26850330	-157.82292000	Box Jelly
2014/02/25	29.77480540	-81.25320500	Jellyfish
2014/03/02	55.41135200	-131.76380000	Jellyfish
2014/03/02	36.65189000	-121.89057000	Other
2014/03/02	32.00000000	-80.84567000	Jellyfish
2014/03/02	32.00000000	-80.84567000	Jellyfish
2014/03/02	32.00000000	-80.84567000	Other
2014/03/03	32.77166660	-117.22233000	Jellyfish
2014/03/04	36.56985600	-121.99173000	Jellyfish
2014/03/05	12.00942000	102.29170000	Jellyfish
2014/03/07	37.80663660	-122.45317000	Jellyfish
2014/03/07	45.64647500	13.75671000	Jellyfish
2014/03/08	54.11814000	-3.27279000	Jellyfish
2014/03/09	45.64650500	13.75686000	Jellyfish
2014/03/10	-1.55792490	-80.80905600	Red Tide
2014/03/13	32.76982900	-117.21841000	Jellyfish
2014/03/14	38.32616700	-123.07205000	Velella
2014/03/17	27.33736300	-79.10937000	Jellyfish
2014/03/19	30.34305300	-87.16774000	Jellyfish
2014/03/19	36.75649000	-121.93726000	Clean sea
2014/03/21	-8.98628900	149.46184000	Jellyfish
2014/03/21	-35.63258700	138.11450000	Man o war
2014/03/22	-34.78100900	136.09062000	Jellyfish
2014/03/23	26.91960830	-80.06479700	Man o war
2014/03/23	26.10555000	-80.10442000	Man o war
2014/03/23	25.23035200	55.25792000	Jellyfish
2014/03/23	29.03000000	-80.88483000	Jellyfish
2014/03/23	18.42559100	-69.41437000	Jellyfish
2014/03/24	43.18644800	5.62232000	Jellyfish
2014/03/24	37.52738800	-122.25987000	Jellyfish
2014/03/27	18.11943400	-65.77987000	Man o war
2014/03/28	38.32805300	-123.07149000	Other
2014/03/28	12.43495800	99.98082000	Jellyfish
2014/03/29	27.95724180	-110.98298000	Jellyfish
2014/03/29	17.95990200	-67.03914000	Jellyfish
2014/03/31	45.65136500	13.76643000	Jellyfish
2014/04/01	12.56370400	99.96322000	Jellyfish
2014/04/02	32.00000000	-80.84567000	Jellyfish
2014/04/02	32.00000000	-80.84567000	Jellyfish
2014/04/06	24.68950200	-81.51796000	Jellyfish
2014/04/07	37.52475800	-122.26024000	Jellyfish
2014/04/07	53.30043500	0.29457000	Jellyfish
2014/04/08	14.57796590	120.97147800	Jellyfish
2014/04/08	45.77427000	-62.89175000	Jellyfish
2014/04/09	18.42149200	-77.05626000	Other
2014/04/10	12.53807300	99.96855000	Box Jelly
2014/04/10	37.52589910	-122.25813000	Jellyfish
2014/04/10	23.17985800	-81.18853000	Man o war
2014/04/10	28.33852630	-16.38059200	Man o war
2014/04/10	27.20627420	-80.26524800	Jellyfish
2014/04/10	33.44319800	-117.74308000	Other
2014/04/10	10.96884300	-68.34703000	Other
2014/04/10	26.61590150	-80.05698600	Jellyfish
2014/04/11	29.20370400	-90.03620000	Man o war
2014/04/12	29.85648500	-81.26377300	Man o war
2014/04/12	30.26659700	-87.59093000	Jellyfish
2014/04/12	26.55388300	-81.92187000	Other
2014/04/13	10.29450000	-61.03543000	Red Tide
2014/04/13	30.32549000	-87.17584000	Jellyfish
2014/04/14	27.19754800	-80.25282500	Other
2014/04/14	27.19754800	-80.25282500	Jellyfish
2014/04/14	35.94116730	14.45858510	Jellyfish
2014/04/15	26.61491400	-80.03652000	Man o war
2014/04/16	32.76781790	-117.23201000	Jellyfish
2014/04/16	27.87597000	-15.38378000	Jellyfish
2014/04/17	36.61870000	-121.94100000	Clean sea
2014/04/18	39.50837160	-0.32101660	Clean sea
2014/04/18	54.08532200	-4.76721000	Jellyfish
2014/04/20	47.69902500	-110.75000000	Other
2014/04/21	34.72275080	-76.68697400	Jellyfish
2014/04/21	-14.23113200	127.71276900	Box Jelly
2014/04/21	34.72275550	-76.68693600	Jellyfish
2014/04/22	34.72277170	-76.68694500	Other
2014/04/22	34.72276020	-76.68694500	Other
2014/04/22	26.22739000	-80.10269000	Jellyfish
2014/04/22	-33.82486000	151.25216600	Box Jelly
2014/04/23	-33.82406100	151.25600800	Box Jelly
2014/04/23	34.72269940	-76.68694300	Jellyfish
2014/04/23	34.72276590	-76.68697100	Other
2014/04/23	34.72267480	-76.68695000	Other
2014/04/23	-33.82420500	151.25369300	Box Jelly
2014/04/24	26.70562060	-80.03642900	Other
2014/04/24	24.91552900	-80.60987000	Other
2014/04/25	35.45344700	139.63752000	Jellyfish
2014/04/25	41.72495600	-71.32172000	Jellyfish
2014/04/26	25.02993000	-80.39111000	Jellyfish
2014/04/26	21.29050500	-157.86120000	Clean sea
2014/04/26	25.25394280	-80.39990700	Jellyfish
2014/04/27	55.42478840	-131.78613000	Jellyfish
2014/04/27	21.51268100	-97.25279500	Jellyfish
2014/04/28	38.27000000	141.00000000	Jellyfish
2014/04/28	49.30925300	-122.94769000	Jellyfish
2014/04/30	8.71650800	76.72070000	Jellyfish
2014/04/30	49.48176160	-124.03052000	Red Tide
2014/05/01	-41.81096000	-74.03159000	Jellyfish
2014/05/01	49.31661300	-122.92682000	Jellyfish
2014/05/02	35.10844300	25.80182000	Jellyfish
2014/05/02	50.10600450	-5.50197560	Jellyfish
2014/05/02	32.00000000	-80.84567000	Jellyfish
2014/05/03	38.82394660	0.15804716	Clean sea
2014/05/04	46.94622020	-2.18077380	Jellyfish
2014/05/04	51.65704700	4.11206000	Jellyfish
2014/05/04	51.70547500	4.00838000	Jellyfish
2014/05/05	56.06894440	-5.26713390	Jellyfish
2014/05/05	35.00000000	141.00000000	Jellyfish
2014/05/07	39.09131110	1.44884628	Jellyfish
2014/05/07	22.79036600	-109.83244000	Other
2014/05/10	50.01461700	-124.72461000	Jellyfish
2014/05/10	51.44356000	-4.62207000	Jellyfish
2014/05/11	-34.18357700	18.42597000	Other
2014/05/11	41.48833200	-71.31742000	Jellyfish
2014/05/12	4.10321700	73.52318000	Jellyfish
2014/05/12	4.10309600	73.52370000	Jellyfish
2014/05/12	37.80199800	-25.80109000	Jellyfish
2014/05/12	36.57475000	-121.97980000	Jellyfish
2014/05/13	37.54049400	-122.23938000	Jellyfish
2014/05/15	41.76983600	-70.50515000	Jellyfish
2014/05/15	36.80120500	-121.78943000	Vertebrate
2014/05/15	28.50748590	-16.18447600	Man o war
2014/05/16	33.65766000	-78.91700000	Jellyfish
2014/05/17	41.74302400	-71.29994000	Jellyfish
2014/05/17	55.40935470	-131.76390000	Jellyfish
2014/05/17	53.33093360	-3.48061420	Other
2014/05/17	33.66517000	-78.90855000	Clean sea
2014/05/17	33.67236000	-78.90036000	Other
2014/05/18	50.58809660	-2.46662000	Jellyfish
2014/05/18	27.94112500	-82.36961000	Jellyfish
2014/05/18	38.72941160	0.19627833	Velella
2014/05/18	33.91350600	-78.30389000	Jellyfish
2014/05/18	37.54870800	-72.42969000	Jellyfish
2014/05/18	10.67112600	-61.03807000	Man o war
2014/05/19	4.10121200	73.52100000	Jellyfish
2014/05/19	27.85582500	-97.34668000	Jellyfish
2014/05/20	22.66700000	-105.66700000	Other
2014/05/20	-30.76005100	115.18610900	Jellyfish
2014/05/21	-26.52824100	153.09324000	Jellyfish
2014/05/21	-30.32254800	115.02692000	Man o war
2014/05/22	36.72149700	-122.45161000	Jellyfish
2014/05/22	20.60078200	-105.23914000	Jellyfish
2014/05/22	35.83333000	-122.66666000	Jellyfish
2014/05/22	55.29576740	-131.55275000	Jellyfish
2014/05/22	55.51300200	-131.73903000	Jellyfish
2014/05/24	29.00118200	-82.76155000	Red Tide
2014/05/24	55.29579540	-131.55490000	Jellyfish
2014/05/24	12.85972800	-59.77344000	Jellyfish
2014/05/24	13.70255900	121.44815000	Jellyfish
2014/05/25	38.66652600	-27.33699000	Jellyfish
2014/05/25	38.67992800	-27.35553000	Jellyfish
2014/05/25	59.47492530	-151.50704000	Jellyfish
2014/05/25	50.18023400	-4.40234000	Jellyfish
2014/05/26	40.32423800	9.67141000	Jellyfish
2014/05/26	38.99076060	1.57382785	Jellyfish
2014/05/26	49.32770330	-122.93727000	Jellyfish
2014/05/27	38.83810800	1.38999000	Jellyfish
2014/05/27	49.33175500	-122.93935000	Jellyfish
2014/05/27	52.21947600	-6.93092000	Jellyfish
2014/05/28	30.45662900	-81.41675000	Jellyfish
2014/05/28	32.71398920	-117.22823000	Jellyfish
2014/05/28	34.20850400	-77.79637000	Jellyfish
2014/05/29	29.58445200	-81.20787000	Jellyfish
2014/05/29	7.99192700	98.29035000	Jellyfish
2014/05/30	29.34914500	-81.06645000	Jellyfish
2014/05/30	34.68655100	-76.89522000	Jellyfish
2014/05/30	53.02055000	4.70850000	Jellyfish
2014/05/30	53.02021500	4.70867000	Jellyfish
2014/05/30	51.84031330	1.26315333	Other
2014/05/30	8.60000000	115.20000000	Jellyfish
2014/05/30	-8.81609550	115.09235500	Jellyfish
2014/05/31	34.02056000	-119.39624000	Jellyfish
2014/05/31	49.32693040	-122.94700000	Clean sea
2014/06/02	28.82274700	-111.93630000	Clean sea
2014/06/02	51.54316900	3.87585000	Jellyfish
2014/06/02	32.00000000	-80.84567000	Jellyfish
2014/06/02	32.00000000	-80.84567000	Other
2014/06/04	36.62643000	-121.90143000	Jellyfish
2014/06/05	55.21315500	-131.63375000	Jellyfish
2014/06/06	41.66667200	-71.43415000	Jellyfish
2014/06/06	53.15010100	-4.41058000	Jellyfish
2014/06/07	48.07583200	-122.46511000	Jellyfish
2014/06/07	50.11428100	-5.54037760	Jellyfish
2014/06/07	56.18333300	-2.56667000	Jellyfish
2014/06/07	36.88921900	-76.01688000	Jellyfish
2014/06/07	36.80263620	-121.86143000	Vertebrate
2014/06/07	47.49932600	-122.38019000	Other
2014/06/07	53.00758900	4.79270000	Jellyfish
2014/06/07	46.70893000	-127.29875000	Velella
2014/06/08	47.14044450	-122.90493000	Jellyfish
2014/06/08	18.77604700	-157.06836000	Man o war
2014/06/08	54.91931200	-1.35827000	Jellyfish
2014/06/09	28.14092800	-15.43725000	Jellyfish
2014/06/10	39.92735800	3.14029000	Jellyfish
2014/06/10	41.39220650	-71.51300700	Other
2014/06/11	26.03061700	-80.08577000	Jellyfish
2014/06/13	36.95799000	-122.01669000	Jellyfish
2014/06/13	41.26389000	-72.67707000	Jellyfish
2014/06/14	28.91937300	-13.68470000	Jellyfish
2014/06/14	50.85395100	0.58596000	Jellyfish
2014/06/14	51.17811900	-4.66731000	Jellyfish
2014/06/14	51.17811900	-4.66731000	Jellyfish
2014/06/15	50.12454000	-5.49039000	Jellyfish
2014/06/15	50.62666300	-2.44050000	Jellyfish
2014/06/15	25.71380000	-80.15960000	Man o war
2014/06/16	56.14609380	-5.12676690	Jellyfish
2014/06/17	54.62718700	-8.16001000	Jellyfish
2014/06/17	50.33505000	-4.12101000	Jellyfish
2014/06/17	49.30359900	-123.13091000	Jellyfish
2014/06/17	0.91566200	-79.89764000	Jellyfish
2014/06/17	33.48304900	-117.72683000	Jellyfish
2014/06/18	47.34936100	-123.06797000	Jellyfish
2014/06/18	29.01269600	-80.88367000	Jellyfish
2014/06/18	39.94743000	4.03516000	Jellyfish
2014/06/18	52.07159190	-5.40144120	Jellyfish
2014/06/19	7.86559616	98.28259910	Jellyfish
2014/06/20	39.92761500	3.25328000	Jellyfish
2014/06/20	52.88553500	-5.28125000	Jellyfish
2014/06/20	36.60169100	-121.88959000	Vertebrate
2014/06/20	50.17835330	-5.02005000	Jellyfish
2014/06/20	50.11789470	-5.53091290	Jellyfish
2014/06/20	50.11489300	-5.47428000	Jellyfish
2014/06/21	50.33594200	-4.68539000	Jellyfish
2014/06/21	43.18424690	5.61981303	Jellyfish
2014/06/21	44.37498830	-64.30861600	Jellyfish
2014/06/21	18.30888410	-70.58058400	Jellyfish
2014/06/21	40.89210870	-73.52245100	Jellyfish
2014/06/21	51.55978300	-4.15455000	Jellyfish
2014/06/21	43.50980730	7.04684637	Jellyfish
2014/06/21	43.50963560	7.04676482	Jellyfish
2014/06/21	43.75455060	-69.77372900	Other
2014/06/21	50.63450600	-1.95001000	Jellyfish
2014/06/22	51.67834000	-4.24253000	Jellyfish
2014/06/22	50.69136200	-3.01643000	Jellyfish
2014/06/22	60.24341900	-1.36288000	Jellyfish
2014/06/22	43.75543680	-69.77395500	Jellyfish
2014/06/22	18.30902810	-70.58040500	Jellyfish
2014/06/22	39.65867000	2.47192000	Jellyfish
2014/06/22	57.41145700	-6.19126000	Jellyfish
2014/06/22	45.64952600	13.77682000	Jellyfish
2014/06/22	43.56177800	-70.37087000	Jellyfish
2014/06/23	26.38125470	-80.06516200	Other
2014/06/23	51.59395900	-3.52344000	Jellyfish
2014/06/23	50.15685300	-5.01948000	Jellyfish
2014/06/23	26.12175140	-81.77324900	Jellyfish
2014/06/23	51.20516300	-4.12676000	Jellyfish
2014/06/24	51.68346600	-4.25610000	Jellyfish
2014/06/24	7.09849553	171.37633400	Jellyfish
2014/06/24	22.30142030	114.01316400	Clean sea
2014/06/24	27.82621730	-97.38493100	Jellyfish
2014/06/24	32.30314500	-80.41331000	Jellyfish
2014/06/24	52.41795300	-4.08601000	Jellyfish
2014/06/25	38.57586300	-27.93231000	Jellyfish
2014/06/25	47.32685320	-3.23686730	Jellyfish
2014/06/25	47.32689130	-3.23709330	Jellyfish
2014/06/25	38.53935100	-27.88013000	Other
2014/06/25	52.41680100	-4.08597000	Jellyfish
2014/06/25	51.57177200	-4.12975000	Jellyfish
2014/06/25	50.35622700	-4.45523000	Jellyfish
2014/06/25	51.64937900	-4.70036000	Jellyfish
2014/06/25	55.90058100	-2.12920000	Jellyfish
2014/06/25	54.43474300	-0.73291000	Jellyfish
2014/06/26	55.90136300	-2.13080000	Jellyfish
2014/06/27	38.54364700	-27.89661000	Other
2014/06/27	38.50067100	-27.90210000	Other
2014/06/27	28.95708100	-80.84212000	Jellyfish
2014/06/27	38.55653500	-27.95154000	Jellyfish
2014/06/28	36.52757540	-4.62720670	Jellyfish
2014/06/28	29.24958300	-81.01691000	Jellyfish
2014/06/28	43.68613800	7.23878000	Jellyfish
2014/06/28	51.56158200	-4.15318000	Jellyfish
2014/06/28	52.97613500	0.63031000	Jellyfish
2014/06/29	55.87372200	-5.31405000	Jellyfish
2014/06/29	55.58148300	-1.64855000	Jellyfish
2014/06/29	43.69719160	7.31616322	Jellyfish
2014/06/29	40.44266860	-3.66269080	Jellyfish
2014/06/29	51.86381200	-5.29833000	Jellyfish
2014/06/29	53.44197000	-3.04003000	Jellyfish
2014/06/29	43.68644100	7.23903000	Jellyfish
2014/06/29	54.60014800	-1.02267000	Jellyfish
2014/06/29	51.21148100	-4.11646000	Jellyfish
2014/06/29	55.51426720	-1.61844790	Jellyfish
2014/06/29	55.51350010	-1.61834380	Jellyfish
2014/06/29	54.14216200	-3.07025000	Jellyfish
2014/06/29	43.90816000	-69.45634000	Jellyfish
2014/06/29	26.04598000	-80.11000000	Jellyfish
2014/06/29	50.64053400	-1.90235000	Jellyfish
2014/06/29	49.46700800	-2.49287000	Jellyfish
2014/06/29	53.12908900	-4.33749000	Jellyfish
2014/06/30	50.68653000	-3.11758000	Jellyfish
2014/06/30	50.40558800	-5.12998000	Jellyfish
2014/06/30	28.43267200	-13.86200000	Jellyfish
2014/06/30	-33.82486300	151.25128000	Clean sea
2014/06/30	32.66226100	-65.04688000	Jellyfish
2014/06/30	33.10510900	-65.39844000	Clean sea
2014/06/30	55.50300230	-1.61774510	Vertebrate
2014/06/30	56.04937800	12.68637000	Jellyfish
2014/06/30	42.31649200	-71.03448000	Jellyfish
2014/06/30	49.59045000	-123.78398000	Jellyfish
2014/06/30	48.74183800	-123.61910000	Jellyfish
2014/07/01	38.96697250	1.26858298	Jellyfish
2014/07/01	50.10388400	-127.09354000	Jellyfish
2014/07/01	46.56834300	-63.65779000	Jellyfish
2014/07/01	50.41561100	-5.08435000	Jellyfish
2014/07/02	59.63834500	-151.55374000	Jellyfish
2014/07/02	59.63774500	-151.55123000	Jellyfish
2014/07/02	43.08701480	6.17709981	Jellyfish
2014/07/02	32.66693300	-16.92406000	Jellyfish
2014/07/02	29.31293000	-81.04819000	Jellyfish
2014/07/02	-17.59792300	178.98340300	Jellyfish
2014/07/03	54.18032700	7.88894000	Jellyfish
2014/07/03	43.88466000	-69.47722000	Jellyfish
2014/07/03	49.43514700	-2.53608000	Other
2014/07/03	34.23281000	-77.77749300	Clean sea
2014/07/03	59.50908210	-151.51001000	Jellyfish
2014/07/03	39.51748800	15.93232000	Jellyfish
2014/07/04	37.13478300	-1.83132000	Jellyfish
2014/07/04	47.46163000	-122.52496000	Jellyfish
2014/07/04	49.45440000	-2.52737000	Jellyfish
2014/07/04	50.68406000	-1.95385000	Jellyfish
2014/07/04	34.23283530	-77.77738300	Clean sea
2014/07/04	11.50609900	92.70169000	Jellyfish
2014/07/04	59.50792960	-151.51418000	Jellyfish
2014/07/05	42.70863260	9.25669447	Jellyfish
2014/07/05	35.05792000	129.01874000	Jellyfish
2014/07/06	47.37144980	-3.22087630	Jellyfish
2014/07/06	38.65433510	-27.22060600	Jellyfish
2014/07/06	38.95962500	-76.23115500	Jellyfish
2014/07/06	54.07251900	-130.52711000	Jellyfish
2014/07/06	49.66577800	-124.91627000	Jellyfish
2014/07/06	26.13808920	-80.10840900	Box Jelly
2014/07/07	36.81637940	-2.05045430	Jellyfish
2014/07/07	54.19240900	-3.25668000	Jellyfish
2014/07/07	56.41690000	-5.47453000	Jellyfish
2014/07/07	29.30999300	-81.04707000	Jellyfish
2014/07/07	59.60050830	-151.42150000	Jellyfish
2014/07/07	43.27865200	-70.59507000	Jellyfish
2014/07/07	59.60050830	-151.42150000	Jellyfish
2014/07/07	26.47769500	-82.02349000	Jellyfish
2014/07/08	41.46947340	-71.33634600	Jellyfish
2014/07/08	8.02834100	98.90783000	Jellyfish
2014/07/08	46.23113300	-63.12247000	Jellyfish
2014/07/08	42.34579200	-71.05739000	Jellyfish
2014/07/08	30.22797600	-87.88196000	Jellyfish
2014/07/08	4.08421000	73.50807000	Man o war
2014/07/08	56.46461000	-5.63625000	Jellyfish
2014/07/08	56.45683300	-5.62320000	Jellyfish
2014/07/08	46.41873000	-63.06865000	Jellyfish
2014/07/09	55.86588000	-5.39969000	Jellyfish
2014/07/09	47.69179800	-122.40492000	Jellyfish
2014/07/09	33.77085000	-118.13459000	Jellyfish
2014/07/09	38.36512600	26.80020000	Jellyfish
2014/07/09	43.30591900	-70.56505000	Jellyfish
2014/07/09	53.73676600	-3.01875000	Jellyfish
2014/07/10	43.53996060	7.03972716	Jellyfish
2014/07/10	43.70511000	7.33656000	Jellyfish
2014/07/10	33.45820500	-117.68997000	Box Jelly
2014/07/10	36.18215160	-75.75137600	Clean sea
2014/07/10	55.45883200	-4.64304000	Jellyfish
2014/07/10	48.57186200	-123.36629000	Jellyfish
2014/07/10	50.45567400	-3.50863000	Jellyfish
2014/07/10	50.36235500	-4.13977000	Jellyfish
2014/07/10	57.40068600	-134.60455200	Jellyfish
2014/07/10	57.89257800	-6.95838000	Jellyfish
2014/07/10	57.89134600	-6.95941000	Jellyfish
2014/07/11	36.83192910	-2.31170830	Jellyfish
2014/07/11	36.87921730	-2.00421410	Jellyfish
2014/07/11	36.18214060	-75.75131800	Clean sea
2014/07/11	43.17312300	6.60813000	Jellyfish
2014/07/11	43.69208100	7.45990000	Jellyfish
2014/07/11	50.45629300	-3.50935000	Jellyfish
2014/07/11	28.16456460	-16.42872000	Jellyfish
2014/07/11	28.16459530	-16.42877100	Jellyfish
2014/07/11	28.16487090	-16.43108000	Jellyfish
2014/07/11	38.88977880	8.87163523	Jellyfish
2014/07/11	51.84451020	1.26996042	Jellyfish
2014/07/11	43.29082500	6.60986000	Jellyfish
2014/07/11	46.76224900	-125.09265000	Velella
2014/07/12	30.24603610	-87.70081900	Jellyfish
2014/07/12	41.30777270	-71.85416700	Clean sea
2014/07/12	49.31794400	-122.94345000	Other
2014/07/12	38.90327160	-76.49463100	Clean sea
2014/07/12	64.13205700	-21.93652000	Jellyfish
2014/07/12	49.71012590	-124.87027000	Jellyfish
2014/07/13	41.68707560	9.37998038	Jellyfish
2014/07/13	41.48151900	-71.29154000	Jellyfish
2014/07/13	59.77102160	-151.87227000	Jellyfish
2014/07/13	59.77122830	-151.87155000	Jellyfish
2014/07/13	32.13765460	-80.76145100	Jellyfish
2014/07/13	33.99323800	-119.37152000	Jellyfish
2014/07/13	47.76590200	-122.38336000	Jellyfish
2014/07/13	40.92289700	-124.13804000	Jellyfish
2014/07/14	43.70331000	7.33698000	Jellyfish
2014/07/14	36.88870000	-76.28506000	Jellyfish
2014/07/14	43.13501910	5.77608871	Jellyfish
2014/07/14	32.13764300	-80.76148800	Jellyfish
2014/07/14	50.72293000	-127.48827000	Jellyfish
2014/07/14	50.72232000	-127.48877000	Jellyfish
2014/07/15	52.13895000	-128.14317000	Jellyfish
2014/07/15	49.12762800	-123.95557000	Jellyfish
2014/07/15	36.80205330	-121.78824000	Vertebrate
2014/07/15	60.54637830	-145.76438000	Jellyfish
2014/07/15	47.30060400	-122.93678000	Jellyfish
2014/07/15	43.70533000	7.33658000	Jellyfish
2014/07/15	55.53339100	-1.62975000	Jellyfish
2014/07/16	-33.82367800	151.25146300	Clean sea
2014/07/16	55.42028860	-1.58105700	Jellyfish
2014/07/16	50.36466500	-4.13077000	Jellyfish
2014/07/16	43.07561520	5.77333506	Jellyfish
2014/07/16	43.07692480	5.89122179	Jellyfish
2014/07/16	43.08805200	6.02154000	Jellyfish
2014/07/16	41.48762800	-71.25770000	Man o war
2014/07/17	43.09822170	5.78630626	Jellyfish
2014/07/17	38.53075700	-28.63269000	Jellyfish
2014/07/17	54.29856000	-130.35474000	Jellyfish
2014/07/17	43.07844450	5.89164975	Jellyfish
2014/07/17	33.91401700	-78.20447900	Jellyfish
2014/07/17	33.87344200	-78.48655000	Box Jelly
2014/07/17	18.34975500	-67.26444000	Squid
2014/07/18	54.04204000	-131.91854000	Jellyfish
2014/07/18	36.89051500	-76.28818000	Jellyfish
2014/07/18	40.26689910	9.63123196	Jellyfish
2014/07/18	37.60146500	-122.50250000	Jellyfish
2014/07/18	55.61374700	-1.71602000	Jellyfish
2014/07/18	43.01893100	131.92984000	Jellyfish
2014/07/19	46.76969810	-64.09349800	Jellyfish
2014/07/19	43.13490450	5.75039681	Jellyfish
2014/07/19	50.00369570	-125.19707000	Jellyfish
2014/07/19	22.44484600	69.04671000	Jellyfish
2014/07/19	55.45821160	-4.64277500	Jellyfish
2014/07/19	37.22846200	-76.49188000	Jellyfish
2014/07/19	36.80484500	-121.78845000	Jellyfish
2014/07/19	24.58459300	-81.68678000	Other
2014/07/19	36.80484500	-121.78845000	Jellyfish
2014/07/19	68.03960700	13.34879000	Jellyfish
2014/07/20	25.89066070	-80.14075700	Jellyfish
2014/07/20	37.73391170	-122.50697000	Velella
